ceeb_id,name,latitude,longitude,inst,city,county,state,country
393901,SHADY SIDE ACADEMY,40.521997,-79.886902,HS,Pittsburgh,,PA,USA
231965,HOLLAND CHRISTIAN HIGH SCHOOL,42.768301,-86.126842,HS,Holland,,MI,USA
443363,DUCHESNE ACADEMY SACRED HEART,29.777944,-95.486873,HS,Houston,,TX,USA
442519,FORT WORTH COUNTRY DAY SCHOOL,32.6908,-97.407739,HS,Fort Worth,,TX,USA
381040,SOUTH SALEM SENIOR HIGH SCHOOL,44.921931,-123.040271,HS,Salem,,OR,USA
172473,SHAWNEE MISSION EAST HS,38.993111,-94.630408,HS,Shawnee Mission,,KS,USA
101161,MAST ACADEMY,25.739264,-80.16663,HS,Miami,,FL,USA
101648,MACLAY SCHOOL,30.523506,-84.277284,HS,Tallahassee,,FL,USA
101641,TIMBER CREEK HIGH SCHOOL,28.527038,-81.148018,HS,Orlando,,FL,USA
172771,SHAWNEE MISSION NORTHWEST HS,39.007565,-94.736119,HS,Shawnee Mission,,KS,USA
172772,SHAWNEE MISSION SOUTH HS,38.934634,-94.656778,HS,Shawnee Mission,,KS,USA
162172,WEST HIGH SCHOOL,41.656819,-91.581522,HS,Iowa City,,IA,USA
381043,SPRAGUE HIGH SCHOOL,44.883459,-123.08035,HS,Salem,,OR,USA
210943,SEVERNA PARK SENIOR HS,39.077257,-76.560398,HS,Severna Park,,MD,USA
100332,CORAL GLADES HIGH SCHOOL,26.264166,-80.29405,HS,Coral Springs,,FL,USA
280206,BELLEVUE WEST SENIOR HS,41.161758,-95.934903,HS,Bellevue,,NE,USA
242375,SHAKOPEE SENIOR HIGH SCHOOL,44.770341,-93.527141,HS,Shakopee,,MN,USA
333920,RIVERDALE COUNTRY SCHOOL,40.8963,-73.899997,HS,Bronx,,NY,USA
446139,COMMUNICATION ARTS HIGH SCHOOL,29.522551,-98.811825,HS,San Antonio,,TX,USA
446120,ALAMO HEIGHTS HIGH SCHOOL,29.490711,-98.466356,HS,San Antonio,,TX,USA
333060,MASSAPEQUA HIGH SCHOOL,40.667151,-73.452944,HS,Massapequa,,NY,USA
101814,SAGEMONT SCHOOL,26.137951,-80.424064,HS,Weston,,FL,USA
311579,WEST ESSEX SENIOR HIGH SCHOOL,40.867454,-74.263244,HS,North Caldwell,,NJ,USA
310743,SOUTHERN REGIONAL HIGH SCHOOL,39.710402,-74.251158,HS,Manahawkin,,NJ,USA
310274,ACAD MATH SCIENCE ENGINEERING,40.878626,-74.479131,HS,Denville,,NJ,USA
53695,VALLEY CENTER HIGH SCHOOL,33.2803,-117.024659,HS,Valley Center,San Diego,CA,USA
53144,SADDLEBACK VALLEY CHRSTN SCH,33.514993,-117.671637,HS,San Juan Capistrano,Orange,CA,USA
311348,SADDLE RIVER DAY SCHOOL,41.030362,-74.084745,HS,Saddle River,,NJ,USA
242720,COTTER HIGH SCHOOL,44.052881,-91.666305,HS,Winona,,MN,USA
270920,WHITEFISH HIGH SCHOOL,48.411782,-114.334781,HS,Whitefish,,MT,USA
290187,DAMONTE RANCH HIGH SCHOOL,39.424251,-119.713341,HS,Reno,,NV,USA
290176,SAGE RIDGE SCHOOL,39.408141,-119.799502,HS,Reno,,NV,USA
361350,SAINT IGNATIUS HIGH SCHOOL,41.4826,-81.707041,HS,Cleveland,,OH,USA
241695,WASHBURN SENIOR HIGH SCHOOL,44.913424,-93.282316,HS,Minneapolis,,MN,USA
501390,UNIVERSITY SCHOOL MILWAUKEE,43.184781,-87.936001,HS,Milwaukee,,WI,USA
100925,LARGO HIGH SCHOOL,27.919866,-82.785482,HS,Largo,,FL,USA
100924,LAND O LAKES HIGH SCHOOL,28.26114,-82.476024,HS,Land O Lakes,,FL,USA
101153,G HOLMES BRADDOCK HIGH SCHOOL,25.727513,-80.451643,HS,Miami,,FL,USA
101752,WALTER L SICKLES HIGH SCHOOL,28.078551,-82.575274,HS,Tampa,,FL,USA
141044,MOTHER MCAULEY HIGH SCHOOL,41.711979,-87.716098,HS,Chicago,,IL,USA
210180,ROLAND PARK COUNTRY SCHOOL,39.358009,-76.637233,HS,Baltimore,,MD,USA
143965,SACRED HEART-GRIFFIN HS,39.801632,-89.672986,HS,Springfield,,IL,USA
141063,NOTRE DAME COLLEGE PREP,42.03902,-87.818454,HS,Niles,,IL,USA
162155,CITY HIGH SCHOOL,41.66014,-91.511673,HS,Iowa City,,IA,USA
210008,ANNAPOLIS SENIOR HIGH SCHOOL,38.974504,-76.565577,HS,Annapolis,,MD,USA
190195,CATHOLIC HIGH SCHOOL,30.440643,-91.156622,HS,Baton Rouge,,LA,USA
153900,ZIONSVILLE COMMUNITY HS,39.961749,-86.271879,HS,Zionsville,,IN,USA
140666,BRITISH INTRNTL SCHOOL CHICAGO,41.907313,-87.648795,HS,Chicago,,IL,USA
143108,NEUQUA VALLEY HIGH SCHOOL,41.709651,-88.201783,HS,Naperville,,IL,USA
381031,SALEM ACADEMY,44.942905,-122.983169,HS,Salem,,OR,USA
380673,CLACKAMAS HIGH SCHOOL,45.419378,-122.537837,HS,Clackamas,,OR,USA
481580,BAINBRIDGE HIGH SCHOOL,47.636244,-122.523954,HS,Bainbridge Isl,,WA,USA
331385,CLARENCE HIGH SCHOOL,42.972106,-78.631966,HS,Clarence,,NY,USA
440732,BOERNE SAMUEL V CHAMPION HS,29.34269,-98.521453,HS,Boerne,,TX,USA
53086,FOOTHILL HIGH SCHOOL,37.368082,-121.838605,HS,San Jose,Santa Clara,CA,USA
53234,FOOTHILL HIGH SCHOOL,33.76594,-117.80103,HS,Santa Ana,Orange,CA,USA
395100,VALLEY FORGE MILITARY ACADEMY,40.052707,-75.384568,HS,Wayne,,PA,USA
443199,SANDRA DAY O'CONNOR HS,29.552412,-98.682985,HS,Helotes,,TX,USA
442602,DR JUSTIN WAKELAND HS,33.182129,-96.846534,HS,Frisco,,TX,USA
60294,RAMPART HIGH SCHOOL,38.950888,-104.771089,HS,Colorado Springs,,CO,USA
443302,CYPRESS WOODS HIGH SCHOOL,30.286631,-95.165129,HS,Cypress,,TX,USA
60295,ST. MARY'S HIGH SCHOOL,38.84687,-104.784414,HS,Colorado Springs,,CO,USA
60288,WILLIAM J PALMER HIGH SCHOOL,38.837892,-104.821368,HS,Colorado Springs,,CO,USA
446782,ELKINS HIGH SCHOOL,29.54573,-95.558355,HS,Missouri City,,TX,USA
60287,LIBERTY HIGH SCHOOL,38.959035,-104.738835,HS,Colorado Springs,,CO,USA
320122,VOLCANO VISTA HIGH SCHOOL,35.196138,-106.676192,HS,Albuquerque,,NM,USA
60275,FOUNTAIN VALLEY SCHOOL,38.743631,-104.710127,HS,Colorado Springs,,CO,USA
143105,NAPERVILLE CENTRAL HIGH SCHOOL,41.768313,-88.156275,HS,Naperville,,IL,USA
100420,ATLANTIC COMMUNITY HIGH SCHOOL,26.462617,-80.098235,HS,Delray Beach,,FL,USA
143106,NAPERVILLE NORTH HIGH SCHOOL,41.78582,-88.154679,HS,Naperville,,IL,USA
101140,MIAMI BEACH SENIOR HIGH SCHOOL,25.79956,-80.132782,HS,Miami Beach,,FL,USA
101131,OUR LADY OF LOURDES ACADEMY,25.693798,-80.283222,HS,Miami,,FL,USA
101738,VIVIAN GAITHER HIGH SCHOOL,28.101208,-82.502368,HS,Tampa,,FL,USA
101729,TAMPA PREPARATORY SCHOOL,27.950458,-82.467307,HS,Tampa,,FL,USA
263010,PRINCIPIA UPPER SCHOOL,38.629566,-90.470752,HS,Saint Louis,,MO,USA
311550,VERONA HIGH SCHOOL,40.841261,-74.248514,HS,Verona,,NJ,USA
290149,GALENA HIGH SCHOOL,39.38786,-119.77767,HS,Reno,,NV,USA
442195,EL DORADO HIGH SCHOOL,31.788706,-106.342379,HS,El Paso,,TX,USA
381025,NORTH SALEM HIGH SCHOOL,44.94427,-123.020549,HS,Salem,,OR,USA
444095,LEANDER HIGH SCHOOL,30.537676,-97.851408,HS,Leander,,TX,USA
381000,ROSEBURG HIGH SCHOOL,43.214984,-123.353535,HS,Roseburg,,OR,USA
446784,WILLIAM P CLEMENTS HIGH SCHOOL,29.576347,-95.631462,HS,Sugar Land,,TX,USA
446785,DULLES HIGH SCHOOL,29.618985,-95.582675,HS,Sugar Land,,TX,USA
446155,INCARNATE WORD HIGH SCHOOL,29.465684,-98.478156,HS,San Antonio,,TX,USA
446154,JAMES MADISON HIGH SCHOOL,29.57986,-98.391963,HS,San Antonio,,TX,USA
446158,KEYSTONE SCHOOL,29.452126,-98.493619,HS,San Antonio,,TX,USA
481195,CENTRAL KITSAP HIGH SCHOOL,47.672498,-122.707982,HS,Silverdale,,WA,USA
446144,INTERNATIONAL SCHOOL AMERICAS,29.509221,-98.517065,HS,San Antonio,,TX,USA
447468,WESTLAKE ACADEMY,32.993981,-97.220165,HS,Westlake,,TX,USA
450402,ALTA HIGH SCHOOL,40.549965,-111.861014,HS,Sandy,,UT,USA
310802,SOUTH BRUNSWICK HIGH SCHOOL,40.37264,-74.562852,HS,Monmouth Jct,,NJ,USA
231405,FARMINGTON HIGH SCHOOL,42.464444,-83.360298,HS,Farmington,,MI,USA
60244,DISCOVERY CANYON CAMPUS HS,39.033221,-104.793843,HS,Colorado Springs,,CO,USA
60269,COLORADO SPRINGS CHRISTIAN SCH,38.89677,-104.812413,HS,Colorado Springs,,CO,USA
70590,NORWICH FREE ACADEMY,41.536645,-72.082802,HS,Norwich,,CT,USA
60867,ALEXANDER DAWSON SCHOOL,40.058571,-105.102999,HS,Lafayette,,CO,USA
60869,PEAK TO PEAK CHARTER SCHOOL,39.991485,-105.081129,HS,Lafayette,,CO,USA
101717,C LEON KING HIGH SCHOOL,28.009817,-82.392032,HS,Tampa,,FL,USA
101102,SOUTHWEST MIAMI SENIOR HIGH SC,25.723651,-80.338043,HS,Miami,,FL,USA
444082,CLEAR SPRINGS HIGH SCHOOL,29.501193,-95.143454,HS,League City,,TX,USA
101700,H B PLANT HIGH SCHOOL,27.923628,-82.502756,HS,Tampa,,FL,USA
101715,JESUIT HIGH SCHOOL,27.986668,-82.499088,HS,Tampa,,FL,USA
150966,SIGNATURE SCHOOL,37.972837,-87.568929,HS,Evansville,,IN,USA
172820,BLUE VALLEY HIGH SCHOOL,38.839926,-94.659163,HS,Stilwell,,KS,USA
141009,NOBLE STREET COLLEGE PREP,41.900078,-87.662784,HS,Chicago,,IL,USA
172925,TOPEKA HIGH SCHOOL,39.049435,-95.685377,HS,Topeka,,KS,USA
110922,SOUTH FORSYTH HIGH SCHOOL,34.148485,-84.171469,HS,Cumming,,GA,USA
231406,NORTH FARMINGTON HIGH SCHOOL,42.515971,-83.376098,HS,Farmington Hills,,MI,USA
142301,HOFFMAN ESTATES HIGH SCHOOL,42.052957,-88.108216,HS,Hoffman Estates,,IL,USA
142300,HINSDALE CENTRAL HIGH SCHOOL,41.789638,-87.913501,HS,Hinsdale,,IL,USA
101413,SOUTH PLANTATION HIGH SCHOOL,26.140001,-80.221381,HS,Plantation,,FL,USA
221305,MALDEN HIGH SCHOOL,42.426805,-71.064809,HS,Malden,,MA,USA
221592,NORTHAMPTON HIGH SCHOOL,42.325247,-72.650778,HS,Northampton,,MA,USA
290179,SIERRA VISTA HIGH SCHOOL,36.048458,-115.26765,HS,Las Vegas,,NV,USA
450397,SKYLINE HIGH SCHOOL,40.68963,-111.802093,HS,Salt Lake City,,UT,USA
481489,SKYVIEW HIGH SCHOOL,45.721572,-122.683659,HS,Vancouver,,WA,USA
444087,CLEAR CREEK HIGH SCHOOL,29.522695,-95.07633,HS,League City,,TX,USA
380330,SOUTH EUGENE HIGH SCHOOL,44.038322,-123.085524,HS,Eugene,,OR,USA
444080,CLEAR FALLS HIGH SCHOOL,29.496451,-95.052262,HS,League City,,TX,USA
444682,SCIENCE ACADEMY OF SOUTH TEXAS,26.1498,-97.91361,HS,Mercedes,,TX,USA
444633,MCKINNEY BOYD HIGH SCHOOL,33.194827,-96.680591,HS,Mckinney,,TX,USA
441143,NEWMAN SMITH HIGH SCHOOL,32.978196,-96.890327,HS,Carrollton,,TX,USA
443317,CYPRESS SPRINGS HIGH SCHOOL,29.891963,-95.723004,HS,Cypress,,TX,USA
380085,BEND HIGH SCHOOL,44.052618,-121.29705,HS,Bend,,OR,USA
446690,KLEIN HIGH SCHOOL,30.017457,-95.522399,HS,Klein,,TX,USA
380656,SOUTH MEDFORD HIGH SCHOOL,42.306071,-122.890071,HS,Medford,,OR,USA
471251,SOUTH COUNTY HIGH SCHOOL,38.717815,-77.237646,HS,Lorton,,VA,USA
300347,LONDONDERRY HIGH SCHOOL,42.857045,-71.369011,HS,Londonderry,,NH,USA
300275,HOLLIS/BROOKLINE HIGH SCHOOL,42.736145,-71.590322,HS,Hollis,,NH,USA
70670,ETHEL WALKER SCHOOL,41.849649,-72.83551,HS,Simsbury,,CT,USA
70675,SIMSBURY HIGH SCHOOL,41.869268,-72.826905,HS,Simsbury,,CT,USA
61040,LEWIS PALMER HIGH SCHOOL,39.078663,-104.85197,HS,Monument,,CO,USA
70082,SAINT PAUL CATHOLIC HIGH SCHL,41.703368,-72.913999,HS,Bristol,,CT,USA
102414,FLORIDA VIRTUAL SCHL FULL-TIME,28.519278,-81.467842,HS,Orlando,,FL,USA
220815,FALMOUTH HIGH SCHOOL,41.563332,-70.609269,HS,Falmouth,,MA,USA
221815,RANDOLPH HIGH SCHOOL,42.162238,-71.044941,HS,Randolph,,MA,USA
181440,PAUL LAURENCE DUNBAR HS,38.017337,-84.575338,HS,Lexington,,KY,USA
181435,LEXINGTON CATHOLIC HIGH SCHOOL,38.018755,-84.534916,HS,Lexington,,KY,USA
192006,BENJAMIN FRANKLIN HIGH SCHOOL,30.024042,-90.065747,HS,New Orleans,,LA,USA
111275,FAYETTE COUNTY HIGH SCHOOL,33.454377,-84.461611,HS,Fayetteville,,GA,USA
172302,BLUE VALLEY SOUTHWEST,38.809988,-94.723838,HS,Overland Park,,KS,USA
181443,SAYRE SCHOOL,38.047968,-84.494525,HS,Lexington,,KY,USA
310309,MIDDLESEX COUNTY ACADEMY,40.527054,-74.350393,HS,Edison,,NJ,USA
242288,ST PAUL PREPARATORY SCHOOL,44.948462,-93.089593,HS,Saint Paul,,MN,USA
310315,PINGRY SCHOOL,40.654311,-74.576295,HS,Basking Ridge,,NJ,USA
311054,RIVER DELL REGIONAL HS,40.944605,-74.034524,HS,Oradell,,NJ,USA
241585,ACADEMY OF HOLY ANGELS,44.882471,-93.280684,HS,Richfield,,MN,USA
241592,BRECK SCHOOL,44.981718,-93.342564,HS,Golden Valley,,MN,USA
233507,UTICA ACADEMY INTL STUDIES,42.570006,-83.01022,HS,Sterling Heights,,MI,USA
242255,HARDING HIGH SCHOOL,44.957065,-93.041616,HS,Saint Paul,,MN,USA
242263,IRONDALE SENIOR HIGH SCHOOL,45.091306,-93.204748,HS,New Brighton,,MN,USA
481160,SEATTLE PREPARATORY SCHOOL,47.641025,-122.317504,HS,Seattle,,WA,USA
481140,ROOSEVELT HIGH SCHOOL,47.67701,-122.312716,HS,Seattle,,WA,USA
481130,O'DEA HIGH SCHOOL,47.608038,-122.324928,HS,Seattle,,WA,USA
393745,NORTH ALLEGHENY SENIOR HS,40.62646,-80.05589,HS,Wexford,,PA,USA
334530,PITTSFORD SUTHERLAND HS,43.088952,-77.523669,HS,Pittsford,,NY,USA
500575,EAU CLAIRE MEMORIAL HS,44.796231,-91.473215,HS,Eau Claire,,WI,USA
450400,WEST HIGH SCHOOL,40.774782,-111.900463,HS,Salt Lake City,,UT,USA
442537,NORTH CROWLEY HIGH SCHOOL,32.609127,-97.396789,HS,Fort Worth,,TX,USA
445952,ROCKWALL HIGH SCHOOL,32.905145,-96.458183,HS,Rockwall,,TX,USA
442572,TRINITY VALLEY SCHOOL,32.654508,-97.427114,HS,Fort Worth,,TX,USA
470445,CHATHAM HALL,36.825963,-79.389905,HS,Chatham,,VA,USA
400215,SAINT MARY ACADEMY BAY VIEW,41.791095,-71.365224,HS,Riverside,,RI,USA
230860,DETROIT CATHOLIC CENTRAL HS,42.489376,-83.540248,HS,Novi,,MI,USA
70100,CHESHIRE HIGH SCHOOL,41.489872,-72.909438,HS,Cheshire,,CT,USA
110508,NORTH GWINNETT HIGH SCHOOL,34.088078,-84.068644,HS,Suwanee,,GA,USA
290101,SOUTHEAST CAREER TECH ACADEMY,36.084585,-115.072936,HS,Las Vegas,,NV,USA
70631,PUTNAM SCIENCE ACADEMY,41.915177,-71.913878,HS,Putnam,,CT,USA
70640,RIDGEFIELD HIGH SCHOOL,41.325045,-73.528359,HS,Ridgefield,,CT,USA
70638,JOEL BARLOW HIGH SCHOOL,41.298184,-73.344047,HS,Redding,,CT,USA
240780,MINNETONKA HIGH SCHOOL,44.909613,-93.511868,HS,Minnetonka,,MN,USA
381026,MCKAY HIGH SCHOOL,44.959035,-122.98347,HS,Salem,,OR,USA
61350,TELLURIDE HIGH SCHOOL,37.940194,-107.819875,HS,Telluride,,CO,USA
80194,SAINT MARKS HIGH SCHOOL,39.717045,-75.687288,HS,Wilmington,,DE,USA
80195,SALESIANUM SCHOOL,39.761561,-75.548291,HS,Wilmington,,DE,USA
112585,DARLINGTON SCHOOL,34.230654,-85.179616,HS,Rome,,GA,USA
102213,TERRA ENVIRONMENTAL RESEARCH,25.692998,-80.369563,HS,Miami,,FL,USA
54620,SUMMIT PUBLIC SCHOOL-TAHOMA,37.358835,-121.815467,HS,San Jose,Santa Clara,CA,USA
101466,SUNCOAST COMMUNITY HIGH SCHOOL,26.777091,-80.081106,HS,Riviera Beach,,FL,USA
181510,ASSUMPTION HIGH SCHOOL,38.217105,-85.677848,HS,Louisville,,KY,USA
120090,ROOSEVELT HIGH SCHOOL,21.310173,-157.837733,HS,Honolulu,,HI,USA
120095,SACRED HEARTS ACADEMY HS,21.286541,-157.806766,HS,Honolulu,,HI,USA
120076,MOANALUA HIGH SCHOOL,21.345006,-157.901942,HS,Honolulu,,HI,USA
120085,PUNAHOU SCHOOL,21.302734,-157.832452,HS,Honolulu,,HI,USA
120065,MARYKNOLL HIGH SCHOOL,21.300492,-157.830596,HS,Honolulu,,HI,USA
120070,MCKINLEY HIGH SCHOOL,21.301268,-157.848518,HS,Honolulu,,HI,USA
311420,SUMMIT HIGH SCHOOL,40.71923,-74.371129,HS,Summit,,NJ,USA
310375,HOWELL HIGH SCHOOL,40.181944,-74.179877,HS,Farmingdale,,NJ,USA
242343,WOODBURY HIGH SCHOOL,44.910143,-92.964292,HS,Woodbury,,MN,USA
310355,DWIGHT-ENGLEWOOD SCHOOL,40.900872,-73.986738,HS,Englewood,,NJ,USA
242245,CRETIN-DERHAM HALL,44.924832,-93.159036,HS,St Paul,,MN,USA
445414,GLENDA DAWSON HIGH SCHOOL,29.575656,-95.350948,HS,Pearland,,TX,USA
350569,RONALD N DAVIES HIGH SCHOOL,46.780492,-96.817298,HS,Fargo,,ND,USA
334575,PORT CHESTER HIGH SCHOOL,41.011793,-73.678842,HS,Port Chester,,NY,USA
360957,CINCINNATI HILLS CHRSTN ACAD,39.277,-84.336972,HS,Cincinnati,,OH,USA
442047,IDEA COLLEGE PREPARATORY HS,26.164154,-98.064533,HS,Donna,,TX,USA
360345,BAY HIGH SCHOOL,41.486792,-81.943013,HS,Bay Village,,OH,USA
365565,ANDREWS OSBORNE ACADEMY,41.641305,-81.397475,HS,Willoughby,,OH,USA
470433,COVENANT SCHOOL,38.001503,-78.51898,HS,Charlottesville,,VA,USA
470423,CHARLOTTESVILLE HIGH SCHOOL,38.052333,-78.476268,HS,Charlottesville,,VA,USA
470402,CHANTILLY HIGH SCHOOL,38.881713,-77.407496,HS,Chantilly,,VA,USA
445410,PEARLAND HIGH SCHOOL,29.538244,-95.266563,HS,Pearland,,TX,USA
470420,ALBEMARLE HIGH SCHOOL,38.07643,-78.501331,HS,Charlottesville,,VA,USA
380096,SUMMIT HIGH SCHOOL,44.082037,-121.227125,HS,Bend,,OR,USA
111866,JOHNS CREEK HIGH SCHOOL,34.022772,-84.195347,HS,Johns Creek,,GA,USA
481115,GARFIELD HIGH SCHOOL,47.605131,-122.301825,HS,Seattle,,WA,USA
242320,SAINT THOMAS ACADEMY,45.064633,-93.192754,HS,Mendota Heights,,MN,USA
300418,BISHOP GUERTIN HIGH SCHOOL,42.737242,-71.475079,HS,Nashua,,NH,USA
501370,MARQUETTE UNIVERSITY HS,43.038612,-87.956963,HS,Milwaukee,,WI,USA
60296,THOMAS B DOHERTY HIGH SCHOOL,38.896829,-104.745073,HS,Colorado Springs,,CO,USA
230327,SEAHOLM HIGH SCHOOL,42.539983,-83.240833,HS,Birmingham,,MI,USA
70615,POMFRET SCHOOL,41.895757,-71.962132,HS,Pomfret,,CT,USA
310825,MOORESTOWN HIGH SCHOOL,40.021295,-74.932575,HS,Moorestown,,NJ,USA
120045,KAIMUKI HIGH SCHOOL,21.288255,-157.816515,HS,Honolulu,,HI,USA
80164,CHARTER SCHOOL OF WILMINGTON,39.754352,-75.586258,HS,Wilmington,,DE,USA
90081,GEORGETOWN DAY SCHOOL,38.951817,-77.082601,HS,Washington,,DC,USA
70008,AVON HIGH SCHOOL,41.782914,-72.862578,HS,Avon,,CT,USA
70607,STONINGTON HIGH SCHOOL,41.369316,-71.85999,HS,Pawcatuck,,CT,USA
120055,KAMEHAMEHA SCHOOLS KAPALAMA,21.341259,-157.856998,HS,Honolulu,,HI,USA
120047,KALANI HIGH SCHOOL,21.277294,-157.773977,HS,Honolulu,,HI,USA
120038,HENRY J KAISER HIGH SCHOOL,21.287448,-157.696811,HS,Honolulu,,HI,USA
230333,WYLIE E GROVES HIGH SCHOOL,42.518361,-83.245717,HS,Beverly Hills,,MI,USA
111852,GRAYSON HIGH SCHOOL,33.868378,-83.924198,HS,Loganville,,GA,USA
120036,LA PIETRA-HAWAII SCH FOR GIRLS,21.260364,-157.81722,HS,Honolulu,,HI,USA
101898,TRINITY PREPARATORY SCHOOL,28.613048,-81.272038,HS,Winter Park,,FL,USA
141515,CRYSTAL LAKE CENTRAL HS,42.237666,-88.320221,HS,Crystal Lake,,IL,USA
141519,PRAIRIE RIDGE HIGH SCHOOL,42.272492,-88.314084,HS,Crystal Lake,,IL,USA
110256,THE WESTMINSTER SCHOOLS,33.846283,-84.434309,HS,Atlanta,,GA,USA
140658,UNIVERSITY IL-CHICGO COLG PREP,41.896382,-87.662411,HS,Chicago,,IL,USA
141335,UNIV OF CHICAGO LABORATORY HS,41.787989,-87.592868,HS,Chicago,,IL,USA
242315,SAINT PAUL ACADEMY AND SUMMIT,44.926661,-93.173833,HS,Saint Paul,,MN,USA
242300,GREAT RIVER SCHOOL,44.970451,-93.155572,HS,Saint Paul,,MN,USA
240265,JOHN F KENNEDY SR HIGH SCHOOL,44.828152,-93.275923,HS,Bloomington,,MN,USA
240256,BLAINE HIGH SCHOOL,45.19942,-93.263451,HS,Blaine,,MN,USA
311510,UNION HIGH SCHOOL,40.704883,-74.282766,HS,Union,,NJ,USA
263445,UNIVERSITY CITY HIGH SCHOOL,38.664882,-90.329238,HS,Saint Louis,,MO,USA
230850,CASS TECHNICAL HIGH SCHOOL,42.338826,-83.060399,HS,Detroit,,MI,USA
242340,PARK HIGH SCHOOL,44.833714,-92.94254,HS,Cottage Grove,,MN,USA
230355,CRANBROOK KINGSWOOD SCHOOL,42.660091,-83.3863,HS,Bloomfield Hills,,MI,USA
300440,NEW HAMPTON SCHOOL,43.605693,-71.653565,HS,New Hampton,,NH,USA
470805,TRINITY CHRISTIAN SCHOOL,38.834208,-77.332377,HS,Fairfax,,VA,USA
450365,EAST HIGH SCHOOL,40.750866,-111.855198,HS,Salt Lake City,,UT,USA
380907,PORTLAND ADVENTIST ACADEMY,45.512053,-122.562325,HS,Portland,,OR,USA
440056,PSJA MEMORIAL HIGH SCHOOL,26.165234,-98.126368,HS,Alamo,,TX,USA
430413,ST GEORGES INDEPENDENT SCHOOL,35.100949,-89.726914,HS,Collierville,,TN,USA
365660,BEAVERCREEK HIGH SCHOOL,39.719263,-84.03303,HS,Beavercreek,,OH,USA
430275,BAYLOR SCHOOL,35.086383,-85.336105,HS,Chattanooga,,TN,USA
440903,VETERANS MEMORIAL HIGH SCHOOL,25.963264,-97.550453,HS,Brownsville,,TX,USA
431435,LAUSANNE COLLEGIATE SCHOOL,35.110774,-89.852827,HS,Memphis,,TN,USA
450326,TIMPVIEW HIGH SCHOOL,40.280527,-111.646801,HS,Provo,,UT,USA
333423,UNITED NATIONS INTERNATL SCH,40.736655,-73.975223,HS,New York,,NY,USA
365125,TWINSBURG HIGH SCHOOL,41.319302,-81.450231,HS,Twinsburg,,OH,USA
330990,BUFFALO SEMINARY,42.924585,-78.875264,HS,Buffalo,,NY,USA
480595,SOUTH WHIDBEY HIGH SCHOOL,48.004779,-122.412345,HS,Langley,,WA,USA
480570,NORTH THURSTON HIGH SCHOOL,47.054059,-122.833518,HS,Lacey,,WA,USA
311290,RAMSEY HIGH SCHOOL,41.05773,-74.135486,HS,Ramsey,,NJ,USA
393707,UPPER SAINT CLAIR HIGH SCHOOL,40.334649,-80.070809,HS,Upper St Clair,,PA,USA
311277,WEST WINDSOR-PLAINSBORO SOUTH,40.307451,-74.619185,HS,Princeton Jct,,NJ,USA
90064,EDMUND BURKE SCHOOL,38.942283,-77.062039,HS,Washington,,DC,USA
90073,FIELD SCHOOL,38.921196,-77.088451,HS,Washington,,DC,USA
90085,GONZAGA COLLEGE HIGH SCHOOL,38.901564,-77.009662,HS,Washington,,DC,USA
90061,FRIENDSHIP PUBLIC CHARTER SCH,38.897557,-76.946349,HS,Washington,,DC,USA
120143,KALAHEO HIGH SCHOOL,21.40979,-157.755863,HS,Kailua,,HI,USA
120125,W R FARRINGTON HIGH SCHOOL,21.329948,-157.873272,HS,Honolulu,,HI,USA
300400,KIMBALL UNION ACADEMY,43.368725,-72.178571,HS,Meriden,,NH,USA
120110,SAINT LOUIS SCHOOL,21.2881,-157.809133,HS,Honolulu,,HI,USA
310581,JOHN F KENNEDY MEMORIAL HS,40.573976,-74.307929,HS,Iselin,,NJ,USA
120115,UNIVERSITY LABORATORY SCHOOL,21.298898,-157.821254,HS,Honolulu,,HI,USA
310584,MONROE TOWNSHIP HIGH SCHOOL,40.326764,-74.435875,HS,Monroe Township,,NJ,USA
140996,LYCEE FRANCAIS DE CHICAGO,41.955568,-87.646099,HS,Chicago,,IL,USA
222045,MACDUFFIE SCHOOL,42.268617,-72.474217,HS,Granby,,MA,USA
140367,BOLINGBROOK HIGH SCHOOL,41.7006,-88.075006,HS,Bolingbrook,,IL,USA
200545,LEE ACADEMY,45.360223,-68.28649,HS,Lee,,ME,USA
120135,KAHUKU HIGH SCHOOL,21.675639,-157.946484,HS,Kahuku,,HI,USA
200520,KENTS HILL SCHOOL,44.434007,-70.067034,HS,Kents Hill,,ME,USA
111826,PARKVIEW HIGH SCHOOL,33.85984,-84.11398,HS,Lilburn,,GA,USA
120150,HAWAII PREPARATORY ACADEMY,20.029049,-155.70064,HS,Kamuela,,HI,USA
311574,WAYNE HILLS HIGH SCHOOL,40.969041,-74.241158,HS,Wayne,,NJ,USA
240830,HILLCREST LUTHERAN ACADEMY,46.278398,-96.085817,HS,Fergus Falls,,MN,USA
242202,BENILDE-ST MARGARET'S SCHOOL,44.958317,-93.345253,HS,Saint Louis Park,,MN,USA
320454,ARMAND HAMMER UNITED WORLD CLG,35.65226,-105.2764,HS,Montezuma,,NM,USA
231005,MERCY HIGH SCHOOL,42.485377,-83.337473,HS,Farmington Hills,,MI,USA
311278,STUART COUNTRY DAY SC SAC HRT,40.367819,-74.689304,HS,Princeton,,NJ,USA
311285,DON BOSCO PREPARATORY HS,41.073476,-74.13752,HS,Ramsey,,NJ,USA
